,cut,color,clarity,depth,table,x,y,z,carat,price
51316,1,6,3,63.1,56.0,4.31,4.37,2.74,0.31,544
51317,4,7,4,61.1,57.0,4.35,4.39,2.67,0.31,544
51318,3,6,3,61.5,59.0,4.33,4.35,2.67,0.31,544
51319,1,7,4,63.1,58.0,4.26,4.3,2.7,0.31,544
51320,4,4,2,62.7,54.0,4.35,4.36,2.73,0.31,544
51321,3,7,4,61.1,59.0,4.35,4.36,2.66,0.31,544
51322,1,4,2,63.9,56.0,4.27,4.31,2.74,0.31,544
51323,2,6,3,62.9,56.0,4.28,4.34,2.71,0.31,544
51324,2,6,3,62.6,57.0,4.3,4.32,2.7,0.31,544
51325,1,4,2,63.3,55.0,4.31,4.35,2.74,0.31,544
51326,4,7,4,62.6,55.0,4.34,4.38,2.73,0.31,544
51327,2,6,3,62.9,57.0,4.31,4.34,2.72,0.31,544
51328,3,8,5,62.1,58.0,4.33,4.37,2.7,0.31,544
51329,2,4,2,62.9,58.0,4.29,4.33,2.71,0.31,544
51330,2,5,3,62.3,56.0,5.66,5.71,3.54,0.7,2362
51331,2,5,3,61.6,58.0,5.7,5.72,3.52,0.7,2362
51332,2,5,3,62.6,57.0,5.62,5.69,3.54,0.7,2362
51333,2,5,3,58.9,58.0,5.77,5.8,3.41,0.7,2362
51334,2,5,3,62.4,57.0,5.63,5.69,3.53,0.7,2362
51335,3,8,3,62.9,60.0,5.66,5.62,3.55,0.71,2362
51336,4,4,5,61.1,57.0,5.25,5.29,3.22,0.55,2362
51337,4,3,5,62.4,56.0,5.15,5.17,3.22,0.52,2362
51338,4,3,5,62.3,56.0,5.12,5.15,3.2,0.52,2362
51339,3,7,3,61.1,59.0,5.96,5.93,3.63,0.79,2362
51340,3,6,1,62.0,55.0,5.77,5.71,3.56,0.71,2362
51341,1,7,2,62.4,65.0,5.78,5.71,3.59,0.74,2362
51342,0,6,2,65.3,76.0,5.52,5.13,3.35,0.79,2362
51343,2,4,1,59.0,58.0,5.95,5.99,3.52,0.75,2363
51344,3,7,3,60.9,58.0,5.72,5.77,3.5,0.71,2363
51345,3,7,3,61.3,59.0,5.74,5.77,3.53,0.71,2363
51346,4,8,0,62.0,56.0,6.3,6.34,3.92,0.96,2363
51347,1,6,1,62.8,58.0,5.86,5.9,3.69,0.8,2363
51348,0,5,2,64.5,60.0,5.65,5.54,3.61,0.75,2363
51349,4,8,4,62.7,53.4,5.66,5.74,3.57,0.7,2363
51350,1,4,1,63.7,54.0,5.82,5.77,3.69,0.78,2363
51351,3,5,1,60.6,58.0,5.77,5.72,3.48,0.71,2363
51352,2,6,2,63.4,56.0,5.64,5.68,3.59,0.71,2364
51353,3,5,2,62.0,60.0,5.74,5.77,3.57,0.72,2364
51354,3,6,1,62.8,60.0,5.81,5.79,3.64,0.76,2364
51355,4,3,3,61.6,56.0,5.46,5.49,3.37,0.61,2364
51356,3,7,2,62.9,58.0,5.66,5.62,3.55,0.71,2364
51357,3,7,4,60.5,58.0,5.77,5.73,3.48,0.7,2364
51358,3,6,0,61.7,62.0,6.41,6.35,3.93,1.01,2364
51359,3,5,1,59.3,57.0,5.89,5.85,3.48,0.72,2364
51360,0,3,2,65.6,60.0,5.62,5.54,3.66,0.72,2364
51361,3,6,1,61.6,55.0,5.79,5.76,3.56,0.72,2364
51362,2,4,5,60.0,58.0,5.2,5.23,3.13,0.51,2365
51363,4,5,1,60.6,55.0,5.99,6.0,3.63,0.78,2365
51364,4,9,4,61.9,57.0,5.88,5.91,3.65,0.78,2365
51365,4,5,1,62.1,54.0,5.73,5.76,3.57,0.71,2365
51366,4,5,1,62.1,54.0,5.72,5.74,3.56,0.71,2365
51367,4,5,1,61.2,55.0,5.77,5.79,3.54,0.71,2365
51368,3,8,3,59.7,59.0,5.94,5.81,3.51,0.73,2365
51369,2,3,5,60.6,58.0,4.33,4.35,2.63,0.3,2366
51370,4,5,4,62.3,55.0,5.46,5.49,3.41,0.61,2366
51371,4,9,2,62.3,55.0,6.1,6.06,3.79,0.85,2366
51372,1,4,2,62.1,64.0,5.76,5.71,3.56,0.74,2366
51373,3,3,5,61.2,57.0,5.3,5.26,3.23,0.55,2366
51374,1,7,4,63.9,58.0,5.67,5.59,3.6,0.7,2367
51375,2,8,5,63.0,58.0,5.64,5.69,3.57,0.7,2367
51376,2,7,7,60.3,59.0,5.52,5.55,3.34,0.62,2367
51377,4,8,5,62.1,56.0,5.68,5.72,3.54,0.7,2367
51378,1,3,1,63.7,58.0,5.6,5.64,3.58,0.7,2367
51379,3,7,4,62.8,60.0,5.61,5.56,3.51,0.7,2367
51380,3,7,4,61.9,56.0,5.7,5.67,3.52,0.7,2367
51381,1,6,3,62.1,61.0,5.68,5.69,3.53,0.7,2367
51382,2,7,3,61.8,58.0,5.66,5.7,3.51,0.71,2368
51383,2,6,2,63.4,58.0,5.65,5.68,3.59,0.71,2368
51384,2,4,1,63.1,56.0,5.67,5.71,3.58,0.71,2368
51385,4,8,4,62.3,59.0,5.68,5.72,3.55,0.71,2368
51386,4,7,2,62.0,57.0,5.73,5.76,3.56,0.71,2368
51387,4,7,2,61.3,58.0,5.73,5.78,3.53,0.71,2368
51388,4,6,2,60.6,56.0,5.76,5.82,3.51,0.71,2368
51389,3,4,1,60.1,59.0,6.09,6.03,3.65,0.81,2368
51390,3,7,0,61.7,62.0,6.68,6.64,4.11,1.16,2368
51391,0,3,3,55.6,73.0,6.01,5.96,3.33,0.71,2368
51392,2,6,4,63.5,56.0,5.67,5.63,3.59,0.71,2368
51393,3,5,4,60.8,58.0,5.67,5.64,3.44,0.66,2368
51394,3,3,1,62.8,57.0,5.69,5.64,3.56,0.71,2368
51395,2,4,6,59.7,59.0,5.19,5.2,3.1,0.51,2369
51396,2,8,3,62.2,57.0,5.75,5.76,3.58,0.73,2369
51397,2,8,4,63.5,57.0,5.66,5.68,3.6,0.72,2369
51398,1,7,3,57.5,57.0,5.94,6.01,3.44,0.74,2369
51399,3,5,3,61.1,62.0,5.69,5.64,3.46,0.7,2369
51400,3,3,2,59.5,60.0,5.95,5.88,3.52,0.74,2369
51401,3,7,2,60.7,58.0,5.95,5.91,3.6,0.77,2369
51402,4,3,4,61.6,57.0,5.33,5.29,3.27,0.56,2369
51403,0,5,3,65.5,57.0,5.55,5.41,3.59,0.7,2369
51404,2,5,2,63.7,56.0,5.63,5.67,3.6,0.71,2370
51405,3,4,6,62.7,58.0,5.16,5.21,3.25,0.54,2370
51406,4,9,0,61.6,54.0,6.34,6.28,3.89,0.97,2370
51407,1,4,2,58.3,64.0,5.77,5.69,3.34,0.7,2370
51408,4,4,1,61.7,57.0,5.72,5.76,3.54,0.71,2370
51409,3,7,1,62.8,57.0,5.91,5.88,3.7,0.79,2370
51410,3,8,4,61.2,59.0,5.82,5.84,3.57,0.73,2371
51411,3,8,4,60.3,58.0,5.83,5.87,3.53,0.73,2371
51412,3,5,1,58.5,62.0,6.08,6.05,3.55,0.8,2371
51413,4,4,5,61.9,55.0,5.15,5.19,3.2,0.52,2371
51414,1,4,1,58.1,63.0,6.02,6.06,3.5,0.77,2371
51415,4,7,2,62.4,55.0,5.87,5.83,3.65,0.76,2371
51416,4,6,3,62.1,55.0,5.63,5.61,3.49,0.7,2371
51417,4,5,4,61.2,54.0,5.55,5.52,3.39,0.62,2371
51418,4,7,1,61.3,56.0,5.75,5.77,3.53,0.72,2372
51419,4,6,7,62.1,57.0,5.16,5.21,3.22,0.53,2372
51420,2,5,2,63.5,56.0,5.75,5.71,3.64,0.75,2372
51421,3,4,1,63.0,58.0,5.78,5.71,3.62,0.75,2372
51422,4,4,5,62.5,54.0,5.35,5.28,3.32,0.57,2372
51423,1,9,4,63.6,57.0,6.01,5.94,3.8,0.85,2372
51424,0,3,2,66.3,56.0,5.61,5.49,3.68,0.71,2372
51425,2,5,2,61.5,58.0,5.65,5.7,3.49,0.7,2373
51426,1,5,3,64.3,59.0,5.6,5.56,3.59,0.7,2373
51427,1,6,2,63.7,54.0,5.85,5.8,3.71,0.77,2373
51428,4,4,3,61.3,55.0,5.48,5.45,3.35,0.61,2373
51429,4,3,3,62.1,55.0,5.5,5.52,3.42,0.63,2373
51430,4,3,1,62.6,57.0,5.63,5.68,3.54,0.7,2373
51431,3,5,1,62.5,60.0,5.66,5.61,3.52,0.7,2373
51432,2,3,1,60.3,60.0,5.82,5.89,3.53,0.73,2374
51433,2,5,0,61.3,59.0,6.22,6.27,3.83,0.93,2374
51434,2,3,2,62.5,63.0,5.7,5.63,3.54,0.7,2374
51435,4,4,5,61.9,56.0,5.25,5.29,3.26,0.55,2374
51436,4,8,3,61.9,57.0,5.83,5.81,3.6,0.74,2374
51437,4,4,5,61.1,57.0,5.27,5.24,3.21,0.54,2375
51438,2,4,1,61.9,63.0,5.74,5.69,3.54,0.71,2375
51439,4,7,1,61.4,57.0,6.0,5.96,3.67,0.81,2375
51440,4,7,2,62.1,56.0,5.86,5.84,3.63,0.74,2375
51441,4,7,2,61.7,57.0,5.7,5.68,3.51,0.7,2375
51442,3,7,4,61.8,62.0,5.69,5.63,3.5,0.7,2375
51443,3,6,2,58.6,62.0,5.83,5.8,3.41,0.7,2375
51444,3,8,3,60.3,58.0,5.96,5.94,3.59,0.77,2375
51445,0,6,0,64.8,56.0,6.53,6.43,4.2,1.07,2375
51446,4,6,3,62.9,56.0,5.7,5.65,3.57,0.7,2375
51447,4,4,1,60.5,56.0,5.8,5.77,3.5,0.7,2375
51448,4,3,5,60.7,57.0,5.2,5.15,3.14,0.5,2376
51449,3,5,3,62.5,58.0,5.25,5.22,3.27,0.55,2376
51450,3,5,3,62.7,58.0,5.28,5.25,3.3,0.55,2376
51451,3,7,4,60.8,59.0,5.49,5.43,3.32,0.6,2376
51452,0,7,1,66.0,63.0,5.89,5.79,3.86,0.9,2376
51453,0,3,2,65.1,57.0,5.64,5.6,3.66,0.75,2376
51454,4,7,3,62.8,57.0,5.74,5.7,3.59,0.72,2376
51455,4,7,1,62.6,56.0,5.65,5.75,3.57,0.71,2376
51456,4,6,1,61.1,57.0,5.8,5.82,3.55,0.73,2376
51457,4,8,2,62.2,55.0,5.7,5.75,3.56,0.71,2376
51458,4,8,2,61.4,56.0,5.73,5.77,3.53,0.71,2376
51459,3,4,1,62.6,59.0,5.74,5.7,3.58,0.72,2376
51460,3,4,1,62.0,60.0,5.72,5.67,3.53,0.7,2376
51461,3,4,1,62.1,57.0,5.68,5.6,3.5,0.7,2376
51462,0,8,0,66.7,57.0,6.57,6.05,4.37,1.2,2376
51463,0,8,0,65.1,55.0,6.65,6.59,4.31,1.2,2376
51464,0,6,0,66.6,57.0,6.57,6.5,4.34,1.2,2376
51465,3,7,2,61.5,59.0,5.71,5.67,3.5,0.72,2376
51466,0,6,1,65.4,57.0,6.01,5.97,3.98,0.9,2376
51467,2,4,1,63.5,59.0,5.66,5.61,3.58,0.72,2376
51468,3,4,1,62.9,58.0,5.74,5.68,3.59,0.72,2376
51469,4,4,1,61.0,56.0,5.78,5.72,3.51,0.7,2376
51470,4,9,3,60.7,56.0,6.17,6.12,3.73,0.84,2376
51471,2,7,3,62.7,59.0,5.59,5.64,3.52,0.7,2377
51472,2,7,2,62.6,58.0,5.75,5.76,3.6,0.73,2377
51473,4,7,2,62.9,58.0,5.72,5.75,3.61,0.73,2377
51474,4,6,2,61.7,60.0,5.77,5.8,3.57,0.73,2377
51475,3,8,2,60.8,60.0,5.97,5.94,3.62,0.78,2377
51476,4,3,6,61.9,54.0,4.98,5.0,3.09,0.47,2378
51477,4,6,1,62.5,55.0,5.82,5.77,3.62,0.75,2378
51478,4,3,4,61.3,56.0,5.3,5.27,3.24,0.54,2378
51479,3,6,0,61.7,59.0,6.58,6.47,4.02,1.05,2378
51480,1,4,1,64.0,57.0,5.84,5.81,3.73,0.78,2379
51481,2,9,2,63.1,60.0,6.03,5.96,3.78,0.87,2379
51482,4,5,2,60.4,56.0,5.86,5.83,3.53,0.74,2379
51483,4,5,5,62.5,56.0,5.29,5.34,3.32,0.58,2380
51484,4,5,5,61.9,56.0,5.35,5.38,3.32,0.58,2380
51485,4,5,6,61.9,55.0,5.27,5.3,3.27,0.55,2380
51486,3,6,3,63.0,57.0,5.67,5.6,3.55,0.7,2381
51487,4,5,4,62.2,55.0,5.72,5.69,3.55,0.7,2381
51488,4,5,2,62.9,57.0,5.71,5.65,3.57,0.71,2381
51489,1,8,6,63.9,61.0,5.7,5.67,3.63,0.75,2381
51490,3,5,2,63.0,59.0,5.69,5.62,3.56,0.71,2381
51491,3,5,2,61.6,60.0,5.79,5.73,3.55,0.71,2381
51492,3,5,2,62.7,58.0,5.74,5.68,3.58,0.71,2381
51493,3,5,2,61.6,57.0,5.73,5.7,3.52,0.71,2381
51494,1,5,4,64.0,57.0,5.62,5.54,3.57,0.7,2381
51495,0,5,4,64.5,57.0,5.65,5.58,3.62,0.7,2381
51496,0,5,4,67.8,60.0,5.5,5.39,3.69,0.7,2381
51497,0,5,4,65.8,59.0,5.58,5.48,3.64,0.7,2381
51498,2,6,3,64.5,57.0,5.56,5.6,3.6,0.71,2382
51499,2,5,2,62.4,58.0,5.64,5.7,3.54,0.7,2382
51500,4,8,2,61.7,56.0,5.89,5.91,3.64,0.77,2382
51501,4,5,2,62.3,56.0,5.65,5.68,3.53,0.7,2382
51502,1,3,1,59.2,60.0,5.75,5.78,3.41,0.7,2382
51503,4,6,3,61.7,57.0,5.77,5.8,3.57,0.72,2383
51504,2,4,1,60.9,59.0,5.83,5.9,3.57,0.75,2383
51505,4,6,3,62.0,56.0,5.75,5.79,3.58,0.72,2383
51506,3,6,0,60.4,59.0,6.71,6.67,0.0,1.12,2383
51507,4,8,2,61.5,58.0,5.82,5.86,3.59,0.75,2383
51508,4,6,7,61.1,57.0,5.26,5.31,3.23,0.55,2383
51509,3,5,1,59.2,60.0,5.96,5.9,3.51,0.74,2383
51510,4,7,2,61.4,57.0,5.73,5.7,3.51,0.7,2383
51511,3,7,2,61.1,58.0,5.73,5.69,3.49,0.7,2383
51512,2,8,3,61.1,60.0,5.72,5.77,3.51,0.71,2384
51513,0,6,4,56.2,65.0,5.93,5.88,3.32,0.7,2384
51514,4,3,1,61.6,56.0,5.73,5.69,3.52,0.7,2384
51515,0,6,4,65.8,61.0,5.61,5.46,3.64,0.7,2384
51516,0,6,4,65.6,60.0,5.57,5.5,3.63,0.7,2384
51517,3,4,2,62.1,58.0,5.72,5.69,3.54,0.72,2385
51518,4,6,2,63.0,56.0,5.71,5.68,3.59,0.72,2385
51519,2,6,2,63.1,57.0,5.71,5.67,3.59,0.72,2385
51520,4,5,2,60.9,53.0,5.83,5.79,3.54,0.72,2385
51521,4,3,3,62.2,53.0,5.43,5.44,3.38,0.6,2385
51522,3,5,2,62.0,60.0,5.77,5.74,3.57,0.72,2385
51523,2,8,4,63.3,57.0,5.82,5.74,3.66,0.75,2385
51524,2,8,5,62.7,54.0,5.74,5.8,3.62,0.72,2386
51525,3,4,2,61.3,58.0,5.71,5.84,3.54,0.7,2386
51526,1,4,2,63.6,62.0,5.57,5.6,3.55,0.7,2386
51527,2,4,2,62.9,56.0,5.57,5.65,3.53,0.7,2386
51528,4,5,1,59.5,57.0,6.13,6.1,3.64,0.83,2386
51529,4,5,1,60.6,55.0,6.0,5.99,3.63,0.78,2386
51530,3,8,5,61.4,56.0,5.79,5.75,3.54,0.71,2386
51531,3,6,2,61.3,57.0,5.74,5.72,3.51,0.71,2386
51532,4,6,2,62.4,56.0,5.74,5.71,3.57,0.71,2386
51533,3,6,2,63.0,56.0,5.68,5.65,3.57,0.7,2386
51534,4,8,6,62.8,56.3,5.65,5.69,3.56,0.7,2386
51535,4,8,1,61.7,59.0,5.92,6.0,3.68,0.81,2386
51536,4,5,1,61.6,57.0,5.72,5.75,3.53,0.71,2386
51537,3,6,2,61.2,61.0,5.71,5.66,3.48,0.71,2386
51538,4,6,2,62.2,56.0,5.75,5.69,3.56,0.71,2386
51539,3,6,2,61.7,58.0,5.74,5.71,3.53,0.71,2386
51540,4,6,2,61.4,57.0,5.76,5.71,3.52,0.71,2386
51541,1,6,2,63.9,64.0,5.82,5.7,3.68,0.78,2386
51542,3,6,1,62.9,57.0,5.99,5.96,3.76,0.83,2386
51543,0,6,1,64.4,57.0,5.93,5.86,3.8,0.83,2386
51544,3,4,1,62.2,57.0,5.74,5.68,3.55,0.71,2386
51545,4,8,5,62.2,54.0,5.7,5.75,3.56,0.71,2387
51546,4,8,5,62.0,54.0,5.72,5.76,3.56,0.71,2387
51547,3,8,2,61.9,58.0,5.93,5.87,3.65,0.78,2387
51548,3,3,5,62.4,59.0,5.13,5.06,3.18,0.51,2387
51549,4,6,6,60.6,57.0,5.21,5.26,3.17,0.52,2387
51550,4,6,1,61.3,55.0,5.76,5.79,3.54,0.71,2387
51551,4,6,7,61.7,56.0,5.19,5.15,3.19,0.52,2387
51552,3,3,4,59.4,62.0,5.72,5.66,3.38,0.65,2387
51553,3,6,0,61.3,57.0,6.47,6.35,3.93,1.02,2387
51554,3,3,5,60.8,60.0,5.23,5.14,3.15,0.51,2387
51555,1,4,1,63.3,57.0,5.69,5.72,3.61,0.73,2388
51556,4,4,1,59.3,56.0,5.89,5.84,3.48,0.71,2388
51557,4,5,6,62.0,54.0,5.16,5.19,3.2,0.52,2388
51558,1,3,1,63.7,58.0,5.64,5.6,3.58,0.7,2388
51559,3,6,2,62.0,60.0,5.68,5.64,3.51,0.71,2388
51560,2,8,6,58.8,61.0,5.78,5.82,3.41,0.7,2389
51561,2,7,4,62.8,58.0,5.59,5.69,3.54,0.7,2389
51562,3,6,2,61.7,60.0,5.93,5.91,3.65,0.79,2389
51563,4,6,1,62.1,59.0,5.81,5.84,3.62,0.76,2389
51564,3,7,7,58.9,58.0,5.65,5.58,3.31,0.62,2389
51565,2,8,6,61.6,58.0,5.69,5.71,3.51,0.7,2390
51566,1,8,4,63.1,57.0,5.59,5.67,3.55,0.7,2390
51567,1,5,1,64.1,59.0,5.53,5.58,3.56,0.7,2390
51568,4,8,3,62.3,54.0,5.67,5.72,3.55,0.7,2390
51569,4,8,3,62.5,54.0,5.68,5.71,3.56,0.7,2390
51570,1,4,1,62.2,56.0,5.63,5.66,3.51,0.71,2390
51571,0,9,2,66.3,56.0,5.92,5.99,3.95,0.91,2390
51572,3,6,3,60.4,58.0,5.6,5.59,3.38,0.63,2391
51573,2,4,1,61.8,60.0,5.78,5.8,3.58,0.74,2391
51574,3,5,7,61.9,60.0,5.26,5.21,3.24,0.54,2391
51575,3,6,1,61.9,59.0,5.88,5.84,3.63,0.77,2391
51576,1,4,5,57.5,61.0,5.47,5.39,3.12,0.54,2391
51577,2,8,3,63.1,58.0,5.86,5.7,3.65,0.77,2391
51578,4,3,3,62.7,57.0,5.56,5.5,3.47,0.65,2392
51579,3,5,5,59.7,58.0,5.56,5.53,3.31,0.61,2392
51580,3,9,0,62.8,55.0,6.43,6.41,4.03,1.03,2392
51581,2,8,3,63.3,57.0,5.66,5.72,3.6,0.72,2393
51582,2,7,2,59.5,58.0,5.85,5.91,3.5,0.73,2393
51583,3,4,5,62.4,61.0,5.36,5.31,3.33,0.6,2393
51584,4,5,7,61.7,56.0,5.16,5.18,3.19,0.52,2393
51585,3,8,4,60.3,58.0,5.87,5.83,3.53,0.73,2393
51586,3,5,1,59.5,62.0,5.89,5.84,3.49,0.73,2393
51587,4,5,1,62.6,55.0,5.86,5.81,3.65,0.75,2393
51588,3,5,1,58.3,58.0,5.95,5.91,3.46,0.73,2393
51589,4,7,1,61.3,56.0,5.77,5.75,3.53,0.72,2393
51590,3,8,4,61.2,59.0,5.84,5.82,3.57,0.73,2393
51591,1,7,2,63.0,65.0,5.82,5.74,3.64,0.77,2393
51592,2,7,4,61.5,58.0,5.66,5.72,3.5,0.7,2394
51593,2,8,5,62.4,61.0,5.6,5.75,3.54,0.7,2394
51594,1,4,3,63.0,61.0,5.51,5.64,3.51,0.7,2394
51595,3,6,2,61.4,60.0,5.69,5.74,3.51,0.7,2394
51596,4,6,2,60.9,57.0,5.77,5.79,3.52,0.7,2394
51597,1,8,5,63.4,59.0,5.57,5.6,3.54,0.7,2394
51598,1,8,5,63.3,55.0,5.61,5.67,3.57,0.7,2394
51599,1,4,3,64.2,60.0,5.58,5.64,3.6,0.7,2394
51600,1,7,3,63.4,60.0,5.59,5.61,3.55,0.7,2394
51601,3,7,3,60.7,59.0,5.66,5.68,3.44,0.7,2394
51602,3,4,2,59.7,60.0,5.81,5.79,3.46,0.7,2394
51603,1,7,2,63.7,57.0,5.58,5.57,3.55,0.7,2394
51604,2,8,4,63.2,55.0,5.63,5.58,3.54,0.7,2394
51605,3,8,4,62.4,59.0,5.64,5.55,3.49,0.7,2394
51606,0,5,1,65.1,52.0,5.64,5.57,3.65,0.7,2394
51607,3,5,1,60.5,58.0,5.91,5.86,3.56,0.75,2394
51608,3,5,2,60.1,56.0,5.84,5.78,3.49,0.7,2394
51609,2,6,2,60.9,63.0,5.89,5.84,3.57,0.79,2394
51610,3,5,2,60.8,56.0,5.72,5.66,3.46,0.7,2394
51611,4,5,1,65.0,53.0,5.61,5.56,3.63,0.7,2394
51612,2,4,1,62.1,58.0,5.75,5.81,3.59,0.73,2395
51613,2,4,1,59.3,57.0,5.88,5.95,3.51,0.73,2395
51614,2,5,7,59.6,58.0,5.28,5.32,3.16,0.53,2395
51615,2,7,3,62.6,59.0,5.66,5.68,3.55,0.71,2395
51616,4,5,5,61.8,56.0,5.36,5.39,3.32,0.58,2395
51617,0,7,4,59.6,66.0,5.8,5.74,3.44,0.7,2395
51618,2,7,2,62.6,58.0,5.76,5.84,3.63,0.76,2396
51619,2,7,3,62.9,58.0,5.7,5.75,3.6,0.72,2396
51620,2,6,2,62.8,60.0,5.78,5.68,3.6,0.72,2396
51621,1,5,2,66.2,55.0,5.49,5.53,3.65,0.71,2396
51622,3,5,0,61.3,59.0,6.27,6.22,3.83,0.93,2396
51623,2,4,2,59.6,63.0,5.72,5.65,3.39,0.7,2396
51624,0,8,0,61.8,66.0,6.48,6.37,3.97,1.05,2396
51625,3,4,2,61.2,62.0,6.65,5.73,3.48,0.7,2396
51626,0,8,0,65.0,58.0,6.65,6.59,4.3,1.21,2396
51627,3,4,2,61.8,59.0,5.63,5.57,3.46,0.7,2396
51628,0,6,4,66.4,57.0,5.6,5.51,3.69,0.72,2396
51629,2,5,1,63.2,57.0,5.66,5.7,3.59,0.71,2397
51630,3,4,2,59.2,60.0,4.36,4.42,2.6,0.31,544
51631,1,4,2,63.4,55.0,4.31,4.33,2.74,0.31,544
51632,2,4,2,60.1,61.0,4.35,4.4,2.63,0.31,544
51633,2,7,4,61.4,61.0,4.33,4.36,2.67,0.31,544
51634,2,7,4,61.7,61.0,4.31,4.34,2.67,0.31,544
51635,4,6,3,62.4,54.0,4.36,4.39,2.73,0.31,544
51636,3,7,4,59.7,58.0,4.41,4.43,2.64,0.31,544
51637,1,7,4,63.1,57.0,4.31,4.34,2.73,0.31,544
51638,4,6,3,61.6,54.0,4.39,4.41,2.71,0.31,544
51639,4,6,3,61.4,57.0,4.35,4.45,2.7,0.31,544
51640,4,6,3,62.2,56.0,4.31,4.34,2.69,0.31,544
51641,1,6,3,63.1,58.0,4.3,4.35,2.73,0.31,544
51642,3,6,3,59.9,59.0,4.38,4.4,2.63,0.31,544
51643,1,4,2,63.2,59.0,4.24,4.31,2.7,0.31,544
51644,3,6,3,62.2,59.0,4.3,4.35,2.69,0.31,544
51645,4,8,5,61.6,57.0,4.35,4.39,2.69,0.31,544
51646,2,6,6,61.4,56.0,4.13,4.15,2.54,0.26,545
51647,2,6,6,61.2,56.0,4.1,4.13,2.52,0.26,545
51648,2,6,6,61.6,56.0,4.14,4.17,2.55,0.26,545
51649,2,6,6,61.8,57.0,4.06,4.1,2.52,0.26,545
51650,2,7,3,59.8,62.0,4.57,4.63,2.75,0.35,545
51651,4,6,5,62.0,56.0,4.12,4.15,2.56,0.26,545
51652,4,6,5,61.4,56.0,4.11,4.14,2.53,0.26,545
51653,4,6,5,62.3,56.0,4.07,4.1,2.54,0.26,545
51654,4,7,6,62.2,55.0,4.09,4.11,2.55,0.26,545
51655,4,6,3,61.8,54.0,4.34,4.37,2.69,0.3,545
51656,4,6,3,62.3,58.0,4.26,4.28,2.66,0.3,545
51657,4,6,3,62.0,54.0,4.33,4.35,2.69,0.3,545
51658,4,6,3,61.2,55.0,4.35,4.38,2.67,0.3,545
51659,4,6,3,61.6,58.0,4.27,4.3,2.64,0.3,545
51660,2,4,1,62.7,59.0,5.7,5.75,3.59,0.71,2397
51661,4,8,4,61.6,54.7,5.71,5.85,3.54,0.71,2397
51662,4,8,4,60.7,56.0,5.85,5.81,3.54,0.73,2397
51663,2,8,5,63.1,57.0,5.63,5.68,3.57,0.7,2398
51664,2,8,4,62.4,56.0,5.65,5.69,3.54,0.7,2398
51665,4,6,7,62.0,55.0,5.25,5.29,3.27,0.55,2398
51666,4,7,3,62.4,56.0,5.63,5.72,3.54,0.7,2398
51667,4,8,4,62.4,56.0,5.66,5.68,3.54,0.7,2398
51668,4,8,4,62.1,57.0,5.69,5.71,3.54,0.7,2398
51669,4,5,1,62.1,57.0,5.65,5.69,3.52,0.7,2398
51670,4,4,1,62.3,54.0,5.75,5.78,3.59,0.72,2398
51671,4,4,1,61.9,55.0,5.76,5.78,3.57,0.72,2398
51672,4,4,1,61.9,57.0,5.66,5.69,3.51,0.7,2398
51673,4,4,1,61.2,57.0,5.74,5.82,3.54,0.71,2398
51674,1,5,5,63.8,61.0,5.46,5.54,3.52,0.67,2398
51675,3,7,2,62.7,59.0,5.73,5.69,3.58,0.72,2398
51676,3,7,4,62.8,58.0,5.7,5.67,3.57,0.71,2398
51677,3,7,2,62.5,57.0,5.73,5.67,3.56,0.72,2398
51678,4,7,2,58.9,56.0,5.91,5.88,3.47,0.72,2398
51679,3,6,1,62.5,56.0,5.81,5.75,3.61,0.74,2398
51680,3,7,2,61.5,56.0,5.8,5.77,3.56,0.72,2398
51681,1,7,2,63.7,59.0,5.68,5.63,3.6,0.72,2398
51682,3,6,1,63.0,56.0,5.77,5.75,3.63,0.74,2398
51683,0,6,0,64.9,56.0,6.2,6.14,4.01,1.0,2398
51684,2,6,1,63.3,57.0,5.73,5.7,3.62,0.74,2398
51685,2,4,5,60.4,56.0,5.36,5.38,3.24,0.55,2399
51686,4,8,2,61.6,54.0,5.86,5.92,3.63,0.76,2399
51687,4,6,7,60.6,56.0,5.31,5.33,3.22,0.55,2399
51688,4,6,7,62.0,56.0,5.33,5.28,3.29,0.56,2399
51689,2,7,4,60.3,63.0,5.77,5.73,3.47,0.7,2399
51690,3,6,5,59.2,59.0,5.58,5.56,3.3,0.62,2399
51691,0,5,4,55.9,62.0,5.94,5.83,3.29,0.7,2399
51692,3,4,1,60.0,59.0,5.94,5.9,3.55,0.76,2399
51693,4,8,2,61.8,57.0,5.89,5.83,3.62,0.76,2399
51694,2,8,5,59.5,60.0,5.82,5.87,3.48,0.71,2400
51695,2,7,4,60.1,61.0,5.74,5.81,3.47,0.7,2400
51696,2,5,3,61.4,57.0,5.73,5.76,3.53,0.7,2400
51697,2,5,3,60.5,57.0,5.74,5.79,3.49,0.7,2400
51698,4,8,3,60.9,57.0,5.92,5.97,3.62,0.78,2400
51699,2,5,3,62.2,56.0,5.7,5.74,3.56,0.7,2400
51700,2,5,3,62.4,59.0,5.64,5.71,3.54,0.7,2400
51701,2,5,3,62.9,56.0,5.66,5.73,3.58,0.7,2400
51702,2,5,3,60.3,59.0,5.76,5.79,3.48,0.7,2400
51703,2,5,3,62.1,58.0,5.68,5.72,3.54,0.7,2400
51704,2,5,3,61.2,56.0,5.72,5.78,3.52,0.7,2400
